alias,categories_alias,categories_title,coordinates_latitude,coordinates_longitude,display_phone,id,image_url,location_city,location_country,location_state,location_zip_code,name,phone,price,rating,review_count,transactions,url,cnt,num_resto_in_city,City,Population,resto_per_capita_city,price_num,category_by_name
dos-chinos-santa-ana-3,"vietnamese,asianfusion,mexican","Vietnamese,Asian Fusion,Mexican",33.748154,-117.86884209999998,(714) 383-0414,2hrVfuPgCvaxFvqfAAQsnw,https://s3-media3.fl.yelpcdn.com/bphoto/tGI1JQ_keioNKkuZCZmhUg/o.jpg,Santa Ana,US,CA,92707.0,Dos Chinos,17143830414.0,$$,3.5,438,"delivery,pickup",https://www.yelp.com/biz/dos-chinos-santa-ana-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,31,Santa Ana,334493.0,0.09267757471755762,2.0,other
pho-tho-garden-grove,vietnamese,Vietnamese,33.7594628266262,-117.959525966777,(714) 539-3710,Pidr1tE_hRBj5G52N7nS7A,https://s3-media2.fl.yelpcdn.com/bphoto/n1vD46FDlma3XKZKSMSYrQ/o.jpg,Garden Grove,US,CA,92844.0,Pho Tho,17145393710.0,$,4.5,41,,https://www.yelp.com/biz/pho-tho-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,pho
pho-54-garden-grove,vietnamese,Vietnamese,33.759368315748404,-117.95028682814801,(714) 534-3210,OoaURpYbXk3oOSZK4ezNPA,https://s3-media2.fl.yelpcdn.com/bphoto/tEcwjJWl0A0TgEBn7BKvaA/o.jpg,Garden Grove,US,CA,92843.0,Pho 54,17145343210.0,$,3.5,167,,https://www.yelp.com/biz/pho-54-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,pho
lien-hue-2-garden-grove,"vietnamese,chinese","Vietnamese,Chinese",33.760493200000006,-117.9547251,(714) 636-4883,b6m7W33bqKwo61SS0WZTrA,https://s3-media1.fl.yelpcdn.com/bphoto/tiRKh52OZ0Xh3v-M7ifqeA/o.jpg,Garden Grove,US,CA,92843.0,Lien Hue 2,17146364883.0,$,3.5,78,,https://www.yelp.com/biz/lien-hue-2-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,other
today-plaza-westminster-2,vietnamese,Vietnamese,33.7451149,-117.9601696,(714) 839-3318,w63hFVbFz3_z2jt8XaScKg,https://s3-media1.fl.yelpcdn.com/bphoto/PGHPlq1eD33Tv1qfSTBaKQ/o.jpg,Westminster,US,CA,92683.0,Today Plaza,17148393318.0,,4.0,4,,https://www.yelp.com/biz/today-plaza-westminster-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,,other
lien-hoa-bbq-deli-westminster,"chinese,bbq,vietnamese","Chinese,Barbeque,Vietnamese",33.7450604,-117.9669711,(714) 894-1085,kWXktos_6x6RjVKV4IFQrw,https://s3-media1.fl.yelpcdn.com/bphoto/8uYgkN8pE_8fEuxLftgvSw/o.jpg,Westminster,US,CA,92683.0,Lien Hoa BBQ Deli,17148941085.0,$$,3.5,200,,https://www.yelp.com/biz/lien-hoa-bbq-deli-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,2.0,other
kim-su-seafood-restaurant-westminster,"chinese,vietnamese,seafood","Chinese,Vietnamese,Seafood",33.744611,-117.945551,(714) 554-6261,flDIrnNOGw24I9Zw4LRCGQ,https://s3-media3.fl.yelpcdn.com/bphoto/dDkjlOymLfhGmvWpBi0pxA/o.jpg,Westminster,US,CA,92683.0,Kim Su Seafood Restaurant,17145546261.0,$$,3.0,334,,https://www.yelp.com/biz/kim-su-seafood-restaurant-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,2.0,other
boulangerie-pierre-and-patisserie-garden-grove,"french,bakeries,vietnamese","French,Bakeries,Vietnamese",33.754303799999995,-117.9546951,(714) 418-9098,c7654LTOMu2iVa3vFJrQ_g,https://s3-media2.fl.yelpcdn.com/bphoto/-7SGJRmR0s8aWda5KkYZqw/o.jpg,Garden Grove,US,CA,92843.0,Boulangerie Pierre & Patisserie,17144189098.0,$,3.0,265,,https://www.yelp.com/biz/boulangerie-pierre-and-patisserie-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,other
itango-restaurant-and-lounge-garden-grove-2,"vietnamese,lounges","Vietnamese,Lounges",33.773643002711,-117.958002984524,(714) 709-3762,9-tWzDm8DhIjpM8asQqsww,https://s3-media1.fl.yelpcdn.com/bphoto/kWMS25p9sL1wgrzQPNx4kA/o.jpg,Garden Grove,US,CA,92844.0,iTango Restaurant & Lounge,17147093762.0,$$,2.5,30,,https://www.yelp.com/biz/itango-restaurant-and-lounge-garden-grove-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,2.0,other
tan-hong-mai-restaurant-westminster,"vietnamese,noodles","Vietnamese,Noodles",33.744479,-117.956989,(714) 839-3788,BVL7q9Sf4LD6PGrZ9SG8ag,https://s3-media4.fl.yelpcdn.com/bphoto/AgFrxcp2xm3-z9V-1tUNng/o.jpg,Westminster,US,CA,92683.0,Tan Hong Mai Restaurant,17148393788.0,$,3.5,88,,https://www.yelp.com/biz/tan-hong-mai-restaurant-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,other
mi-a-dong-fountain-valley,vietnamese,Vietnamese,33.7277876,-117.95485490000002,(714) 839-2286,FJIXplhlkztDzakHIR0sSg,https://s3-media4.fl.yelpcdn.com/bphoto/r5zHY1WYrMBNXn3Ga95ywg/o.jpg,Fountain Valley,US,CA,92708.0,Mi A Dong,17148392286.0,$,3.5,109,,https://www.yelp.com/biz/mi-a-dong-fountain-valley?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,20,Fountain Valley,56640.0,0.3531073446327684,1.0,other
pho-song-hai-westminster-2,"vietnamese,noodles","Vietnamese,Noodles",33.7380128,-117.970923,(714) 248-9720,m6okgFbYjoaJbWEfB5WqFw,https://s3-media2.fl.yelpcdn.com/bphoto/hO5Sh8rgYwyCocl8SSOpYw/o.jpg,Westminster,US,CA,92683.0,Pho Song Hai,17142489720.0,$,3.0,283,,https://www.yelp.com/biz/pho-song-hai-westminster-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,pho
bleu-restaurant-and-dancing-westminster-2,"vietnamese,danceclubs","Vietnamese,Dance Clubs",33.75662,-117.989,(714) 903-7770,Wfx7UP7fW-mVu29mDdHF8g,https://s3-media1.fl.yelpcdn.com/bphoto/4wGKHMnV9WAa8d_7u3SiKQ/o.jpg,Westminster,US,CA,92683.0,Bleu Restaurant & Dancing,17149037770.0,$$,3.0,135,pickup,https://www.yelp.com/biz/bleu-restaurant-and-dancing-westminster-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,2.0,other
saigon-capital-bakery-santa-ana-2,vietnamese,Vietnamese,33.744262299999995,-117.9198478,(714) 418-1575,qYZLH5qs4VV35M9dosvZzw,,Santa Ana,US,CA,92704.0,Saigon Capital Bakery,17144181575.0,,4.0,1,,https://www.yelp.com/biz/saigon-capital-bakery-santa-ana-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,31,Santa Ana,334493.0,0.09267757471755762,,other
pho-54-westminster,vietnamese,Vietnamese,33.744705100000004,-117.9734237,(714) 892-2623,Dubmn-Y2F95kGKl2_HBRhQ,https://s3-media1.fl.yelpcdn.com/bphoto/62GZyt_e7a3fi6-PqvH4tg/o.jpg,Westminster,US,CA,92683.0,Pho 54,17148922623.0,$,3.5,76,,https://www.yelp.com/biz/pho-54-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,pho
tip-top-sandwiches-garden-grove,"bakeries,coffee,vietnamese","Bakeries,Coffee & Tea,Vietnamese",33.7578634,-117.9547051,(714) 530-9239,m0sUGTEU8PdjYr5tZQYZiA,https://s3-media3.fl.yelpcdn.com/bphoto/5Cn0IgsBgbe2MscMDXHxhA/o.jpg,Garden Grove,US,CA,92843.0,Tip Top Sandwiches,17145309239.0,$,3.0,230,,https://www.yelp.com/biz/tip-top-sandwiches-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,sandwich
pho-86-restaurant-garden-grove,"vietnamese,noodles","Vietnamese,Noodles",33.737551,-117.945296,(714) 531-0512,n6d2lF34DguxSzSE-FfD_g,https://s3-media2.fl.yelpcdn.com/bphoto/jtupUBUq0wPt-OpsLwlFLg/o.jpg,Garden Grove,US,CA,92843.0,Pho 86 Restaurant,17145310512.0,$,4.0,113,,https://www.yelp.com/biz/pho-86-restaurant-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,pho
m-and-tôi-vietnamese-restaurant-garden-grove-2,vietnamese,Vietnamese,33.78598,-117.957962,(714) 638-9828,rKPxJlFm-VDwh-C2TWjYzg,https://s3-media3.fl.yelpcdn.com/bphoto/DmQ7YbR_oxkXaHzSWbiWWA/o.jpg,Garden Grove,US,CA,92840.0,M & Tôi Vietnamese Restaurant,17146389828.0,$$,3.0,1,,https://www.yelp.com/biz/m-and-t%C3%B4i-vietnamese-restaurant-garden-grove-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,2.0,other
vip-grille-restaurant-garden-grove,vietnamese,Vietnamese,33.7736912,-117.9581468,,DWlzwqZN9sOWAr0TZ6zA2g,,Garden Grove,US,CA,92844.0,VIP Grille Restaurant,,,4.0,1,,https://www.yelp.com/biz/vip-grille-restaurant-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,,other
dong-hung-vien-bakery-westminster,"bakeries,vegetarian,vietnamese","Bakeries,Vegetarian,Vietnamese",33.7592151,-117.9794491,(714) 891-4404,GZJ8AU9QjWcjTiJiwpXZBg,https://s3-media2.fl.yelpcdn.com/bphoto/aSkKaONUM9qhyvVoX5bwSA/o.jpg,Westminster,US,CA,92683.0,Dong Hung Vien Bakery,17148914404.0,$,3.5,57,,https://www.yelp.com/biz/dong-hung-vien-bakery-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,other
thai-binh-lo-cha-lua-garden-grove,vietnamese,Vietnamese,33.7562797218561,-117.95478567481001,(714) 530-3011,TUT0LF4yXN0TLjBO6Stzow,https://s3-media3.fl.yelpcdn.com/bphoto/Y_G_HzhMWVaNc-9JawK9jw/o.jpg,Garden Grove,US,CA,92843.0,Thai Binh Lo Cha Lua,17145303011.0,$,3.5,15,,https://www.yelp.com/biz/thai-binh-lo-cha-lua-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,other
pho-tuan-canh-garden-grove-3,vietnamese,Vietnamese,33.774483264086896,-117.96282995492201,(714) 591-5753,zGsMJXqUWlRbQhcREd5qTg,https://s3-media4.fl.yelpcdn.com/bphoto/bWiG3mpn2EC4ZIulcJGiTw/o.jpg,Garden Grove,US,CA,92844.0,Pho Tuan Canh,17145915753.0,$,3.0,108,,https://www.yelp.com/biz/pho-tuan-canh-garden-grove-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,pho
pho-nguyen-hue-westminster,vietnamese,Vietnamese,33.745191600000005,-117.9464457,(714) 839-8916,zaG5YN2DwzB5EJXv06EvmQ,https://s3-media4.fl.yelpcdn.com/bphoto/iahJZ9TKbjrq7nIOeKxvNw/o.jpg,Westminster,US,CA,92684.0,Pho Nguyen Hue,17148398916.0,$,3.5,255,"delivery,pickup",https://www.yelp.com/biz/pho-nguyen-hue-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,pho
cafe-dang-westminster,vietnamese,Vietnamese,33.759609999999995,-117.99345,,FUjUkaT4eDlsw2kUMM2qpw,https://s3-media4.fl.yelpcdn.com/bphoto/V_KelPoyampNrCm8KjeVbA/o.jpg,Westminster,US,CA,92683.0,Cafe Dang,,$,4.0,18,,https://www.yelp.com/biz/cafe-dang-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,other
food-depot-garden-grove,vietnamese,Vietnamese,33.7592583,-117.9450226,(714) 721-2143,_JRteqA905O_nGIHu5NqqQ,https://s3-media3.fl.yelpcdn.com/bphoto/MQwl-xhiFrU1m9-cSwhPFA/o.jpg,Garden Grove,US,CA,92843.0,Food Depot,17147212143.0,,4.0,1,,https://www.yelp.com/biz/food-depot-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,,other
sky-restaurant-garden-grove,vietnamese,Vietnamese,33.7596192,-117.9519196,(714) 889-0575,Py6XWEHWNGdKoBqGD2gK5Q,https://s3-media4.fl.yelpcdn.com/bphoto/EMFQlslWJRh0_a8HyAK9Ww/o.jpg,Garden Grove,US,CA,92843.0,Sky Restaurant,17148890575.0,$$,3.0,9,,https://www.yelp.com/biz/sky-restaurant-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,2.0,other
dai-phat-restaurant-westminster,vietnamese,Vietnamese,33.74541,-117.969,(714) 799-6000,q88pvJKrjHntcYeHjcZRIA,https://s3-media1.fl.yelpcdn.com/bphoto/1auwxW9laPBnfYWnmOmSuQ/o.jpg,Westminster,US,CA,92683.0,Dai Phat Restaurant,17147996000.0,$$,3.5,6,,https://www.yelp.com/biz/dai-phat-restaurant-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,2.0,other
grand-garden-westminster,vietnamese,Vietnamese,33.743390000000005,-117.97461,(714) 893-1200,RBIasHmoRvt-51TVh4qknA,https://s3-media2.fl.yelpcdn.com/bphoto/-KXWCIKbexlFSX5lviCwdQ/o.jpg,Westminster,US,CA,92683.0,Grand Garden,17148931200.0,$$,3.5,79,"delivery,pickup",https://www.yelp.com/biz/grand-garden-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,2.0,other
quán-nhu-halftime-garden-grove-2,vietnamese,Vietnamese,33.771305,-117.955467,(714) 636-6868,CTfJ9iSqufSPftoUWNjBSw,https://s3-media1.fl.yelpcdn.com/bphoto/X3sFX6xhUNFNns21mLDtBw/o.jpg,Garden Grove,US,CA,92843.0,Quán Nhu Halftime,17146366868.0,,3.0,2,,https://www.yelp.com/biz/qu%C3%A1n-nhu-halftime-garden-grove-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,,other
lien-hue-food-to-go-garden-grove,vietnamese,Vietnamese,33.7552697505179,-117.93848340421101,(714) 265-1125,bcQ52YwvTeBOTpr3xdE2rg,https://s3-media1.fl.yelpcdn.com/bphoto/Jpzml0NZe2Cs3Py3tDH_3w/o.jpg,Garden Grove,US,CA,92843.0,Lien Hue Food To Go,17142651125.0,$,3.5,58,,https://www.yelp.com/biz/lien-hue-food-to-go-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,other
mi-la-cay-westminster-3,"chinese,vietnamese","Chinese,Vietnamese",33.744705100000004,-117.9734014,(714) 891-8775,rnpOWQRF-DJzneCnQ9Zlwg,https://s3-media4.fl.yelpcdn.com/bphoto/ZZllaTixoeMBVanWqM2qyw/o.jpg,Westminster,US,CA,92683.0,Mi La Cay,17148918775.0,$,3.5,100,,https://www.yelp.com/biz/mi-la-cay-westminster-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,other
ngoc-chau-restaurant-westminster,vietnamese,Vietnamese,33.7592151,-117.9794072,(714) 379-1647,XorKGPp3c4aXYST2uExoow,,Westminster,US,CA,92683.0,Ngoc Chau  Restaurant,17143791647.0,$,3.5,2,,https://www.yelp.com/biz/ngoc-chau-restaurant-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,other
huong-vy-restaurant-westminster,vietnamese,Vietnamese,33.759044647216804,-117.966049194336,(714) 379-0900,eyog5bpMSygrYj_ddJsEqw,https://s3-media3.fl.yelpcdn.com/bphoto/uA6Vc2QlRioGhJWXalR-Ug/o.jpg,Westminster,US,CA,92683.0,Huong Vy Restaurant,17143790900.0,$,3.0,88,,https://www.yelp.com/biz/huong-vy-restaurant-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,other
mais-restaurant-and-lounge-garden-grove-2,vietnamese,Vietnamese,33.786832583021,-117.957900433981,(714) 638-9828,Mgz-WyS5PwjihyQral_BKw,https://s3-media3.fl.yelpcdn.com/bphoto/rVuTENgjaSS_EiZoJMxm7Q/o.jpg,Garden Grove,US,CA,92840.0,Mai's Restaurant & Lounge,17146389828.0,$$,2.5,3,,https://www.yelp.com/biz/mais-restaurant-and-lounge-garden-grove-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,2.0,other
quan-vy-restaurant-garden-grove,vietnamese,Vietnamese,33.7609355182646,-117.95601010322599,(714) 534-5331,I70BaZ4fFy0pwt6Zxzm-PQ,https://s3-media3.fl.yelpcdn.com/bphoto/6Z8LRtIiPQY_XeTOaxML3A/o.jpg,Garden Grove,US,CA,92843.0,Quan Vy Restaurant,17145345331.0,$,2.5,251,,https://www.yelp.com/biz/quan-vy-restaurant-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,other
kangen-cuisine-garden-grove,"vietnamese,french","Vietnamese,French",33.7741241,-117.9629059,(714) 591-5753,6vjnDPnGHQ44y1XFuhmwRQ,https://s3-media4.fl.yelpcdn.com/bphoto/QGRXQNFVRkWZJ2AUuyhMWQ/o.jpg,Garden Grove,US,CA,92844.0,Kangen Cuisine,17145915753.0,$$$,3.0,11,,https://www.yelp.com/biz/kangen-cuisine-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,3.0,other
pho-100ºc-westminster,vietnamese,Vietnamese,33.7441253662109,-117.967826843262,,inKPBQ9wLDlq2FRaGAhyWQ,https://s3-media4.fl.yelpcdn.com/bphoto/521sGv_UO2Hw7C26mYvLew/o.jpg,Westminster,US,CA,92683.0,Pho 100ºC,,,3.5,4,,https://www.yelp.com/biz/pho-100%C2%BAc-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,,pho
boiling-pot-restaurant-garden-grove-2,"hotpot,vietnamese,asianfusion","Hot Pot,Vietnamese,Asian Fusion",33.774952899999995,-117.9754949,(714) 537-7990,O9jycS8JxlLKpHL07jB2nQ,https://s3-media2.fl.yelpcdn.com/bphoto/lCWTvfQZkIXa1B2YhxASZQ/o.jpg,Garden Grove,US,CA,92841.0,Boiling Pot Restaurant,17145377990.0,$$,2.5,176,,https://www.yelp.com/biz/boiling-pot-restaurant-garden-grove-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,2.0,other
bao-hien-rong-vang-westminster,vietnamese,Vietnamese,33.7582485,-117.9722381,(714) 892-2205,-kNtuQKI9Uwo11eZ7as8uA,https://s3-media1.fl.yelpcdn.com/bphoto/5EuRhVt0x8wAr9waOSwp3w/o.jpg,Westminster,US,CA,92683.0,Bao Hien Rong Vang,17148922205.0,$,2.5,24,,https://www.yelp.com/biz/bao-hien-rong-vang-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,other
hong-huong-garden-grove,"vietnamese,soup,asianfusion","Vietnamese,Soup,Asian Fusion",33.75979,-117.97408,(714) 890-0805,oFBIiKiqO4YF5nqRe3IyzQ,https://s3-media3.fl.yelpcdn.com/bphoto/cnUH-GvLouqkwPWf2qJbjA/o.jpg,Garden Grove,US,CA,92844.0,Hong Huong,17148900805.0,$,3.0,40,,https://www.yelp.com/biz/hong-huong-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,other
little-saigon-food-to-go-garden-grove,"vietnamese,juicebars","Vietnamese,Juice Bars & Smoothies",33.7617976,-117.9552229,(714) 537-2512,MdCvsDnzZK9OTUd55sqZBA,https://s3-media2.fl.yelpcdn.com/bphoto/j0W387OR7SxhZ0Vu5zSYew/o.jpg,Garden Grove,US,CA,92844.0,Little Saigon Food To Go,17145372512.0,$,3.0,39,,https://www.yelp.com/biz/little-saigon-food-to-go-garden-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,158,Garden Grove,174812.0,0.9038281124865568,1.0,other
com-tam-que-huong-westminster,vietnamese,Vietnamese,33.744631700000006,-117.9629601,(714) 418-0826,T3ncrmLBPLkOpFSyTlcI6Q,https://s3-media3.fl.yelpcdn.com/bphoto/R2_UkVKlpgfL60hq_WxOvw/o.jpg,Westminster,US,CA,92683.0,Com Tam Que Huong,17144180826.0,$,3.5,77,,https://www.yelp.com/biz/com-tam-que-huong-westminster?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,176,Westminster,91785.0,1.917524649997276,1.0,other
